Transaction_ID,Part_ID,Vendor_ID,Transaction_Type,Quantity,Purchase_Order_Date,Promised_Date,Transaction_Date,Out_Reason
T07051,P072,V017,OUT,3,,,24-07-2025,Emergency
T07052,P058,V019,IN,27,29-01-2024,24-02-2024,23-02-2024,
T07053,P051,V052,IN,72,26-03-2024,14-04-2024,13-04-2024,
T07054,P001,V017,OUT,29,,,10-02-2025,Maintenance
T07055,P050,V026,IN,53,20-08-2024,18-09-2024,18-09-2024,
T07056,P058,V044,IN,49,01-06-2024,28-06-2024,26-06-2024,
T07057,P111,V008,IN,24,10-08-2024,09-09-2024,18-09-2024,
T07058,P075,V008,IN,28,10-08-2024,31-08-2024,29-08-2024,
T07059,P072,V031,IN,34,18-07-2024,16-08-2024,15-08-2024,
T07060,P102,V046,OUT,14,,,24-03-2025,Routine Check
T07061,P109,V013,IN,2,20-01-2024,03-02-2024,09-02-2024,
T07062,P022,V037,OUT,42,,,05-02-2025,Maintenance
T07063,P085,V026,OUT,25,,,05-04-2025,Maintenance
T07064,P046,V035,OUT,15,,,11-01-2025,Maintenance
T07065,P033,V013,IN,84,19-05-2024,01-06-2024,31-05-2024,
T07066,P113,V038,OUT,36,,,30-09-2024,Maintenance
T07067,P085,V034,IN,40,28-10-2023,27-11-2023,27-11-2023,
T07068,P024,V017,IN,16,09-10-2023,14-10-2023,18-10-2023,
T07069,P088,V036,OUT,6,,,23-01-2025,Emergency
T07070,P072,V020,IN,91,15-03-2024,12-04-2024,19-04-2024,
T07071,P068,V041,OUT,6,,,12-05-2025,Maintenance
T07072,P044,V047,OUT,37,,,01-01-2025,Replacement
T07073,P105,V048,OUT,35,,,29-05-2025,Replacement
T07074,P010,V011,OUT,40,,,30-12-2024,Repair
T07075,P097,V037,OUT,13,,,09-12-2024,Maintenance
T07076,P110,V049,IN,53,12-05-2024,23-05-2024,30-05-2024,
T07077,P064,V037,OUT,11,,,29-01-2025,Emergency
T07078,P055,V030,OUT,33,,,06-07-2025,Emergency
T07079,P047,V032,OUT,36,,,18-10-2024,Repair
T07080,P072,V051,OUT,27,,,18-02-2025,Maintenance
T07081,P100,V054,IN,40,06-06-2024,13-06-2024,11-06-2024,
T07082,P045,V038,IN,29,11-11-2023,10-12-2023,19-12-2023,
T07083,P084,V036,IN,70,28-07-2024,27-08-2024,26-08-2024,
T07084,P017,V055,OUT,12,,,11-10-2024,Repair
T07085,P104,V044,IN,63,06-07-2024,23-07-2024,23-07-2024,
T07086,P010,V007,IN,11,16-05-2024,28-05-2024,03-06-2024,
T07087,P001,V034,OUT,20,,,18-03-2025,Replacement
T07088,P026,V048,IN,53,31-10-2023,13-11-2023,13-11-2023,
T07089,P075,V017,IN,78,10-10-2023,15-10-2023,13-10-2023,
T07090,P103,V007,OUT,25,,,29-03-2025,Replacement
T07091,P078,V046,OUT,1,,,28-03-2025,Replacement
T07092,P116,V022,IN,62,15-09-2023,27-09-2023,27-09-2023,
T07093,P079,V030,OUT,37,,,30-09-2024,Emergency
T07094,P030,V043,OUT,25,,,09-01-2025,Emergency
T07095,P075,V003,IN,87,14-11-2023,01-12-2023,01-12-2023,
T07096,P024,V030,IN,56,17-08-2024,31-08-2024,31-08-2024,
T07097,P066,V024,IN,50,20-01-2024,12-02-2024,12-02-2024,
T07098,P047,V059,OUT,40,,,12-01-2025,Emergency
T07099,P109,V043,IN,97,09-06-2024,04-07-2024,02-07-2024,
T07100,P026,V040,OUT,10,,,01-08-2025,Emergency
T07101,P016,V001,OUT,7,,,23-01-2025,Replacement
T07102,P080,V044,OUT,6,,,14-08-2025,Emergency
T07103,P081,V014,OUT,12,,,13-10-2024,Emergency
T07104,P076,V053,IN,55,11-08-2024,01-09-2024,30-08-2024,
T07105,P009,V049,OUT,2,,,05-02-2025,Routine Check
T07106,P078,V044,OUT,30,,,28-12-2024,Repair
T07107,P049,V033,OUT,31,,,01-12-2024,Routine Check
T07108,P028,V054,OUT,45,,,27-02-2025,Repair
T07109,P035,V018,OUT,32,,,26-09-2024,Maintenance
T07110,P026,V025,IN,20,04-02-2024,24-02-2024,23-02-2024,
T07111,P103,V057,OUT,49,,,05-03-2025,Replacement
T07112,P112,V052,OUT,17,,,28-04-2025,Replacement
T07113,P095,V042,OUT,25,,,11-05-2025,Emergency
T07114,P075,V053,OUT,41,,,04-02-2025,Replacement
T07115,P011,V048,OUT,22,,,07-10-2024,Replacement
T07116,P110,V018,IN,57,25-06-2024,08-07-2024,09-07-2024,
T07117,P004,V017,IN,100,27-03-2024,12-04-2024,11-04-2024,
T07118,P083,V039,IN,1,19-10-2023,10-11-2023,08-11-2023,
T07119,P113,V021,OUT,15,,,07-04-2025,Routine Check
T07120,P113,V022,OUT,2,,,04-05-2025,Repair
T07121,P105,V052,OUT,22,,,02-06-2025,Replacement
T07122,P062,V050,IN,68,20-02-2024,25-02-2024,23-02-2024,
T07123,P094,V013,IN,69,07-10-2023,23-10-2023,02-11-2023,
T07124,P093,V012,IN,78,12-12-2023,20-12-2023,18-12-2023,
T07125,P095,V020,OUT,34,,,26-03-2025,Maintenance
T07126,P100,V052,OUT,2,,,09-04-2025,Emergency
T07127,P027,V030,IN,8,29-07-2024,28-08-2024,30-08-2024,
T07128,P093,V001,OUT,25,,,08-05-2025,Repair
T07129,P091,V052,IN,33,07-10-2023,12-10-2023,12-10-2023,
T07130,P047,V027,IN,67,14-05-2024,26-05-2024,03-06-2024,
T07131,P026,V014,OUT,19,,,30-09-2024,Emergency
T07132,P083,V018,OUT,27,,,24-11-2024,Replacement
T07133,P056,V056,OUT,48,,,25-09-2024,Maintenance
T07134,P109,V014,IN,18,11-09-2023,01-10-2023,29-09-2023,
T07135,P015,V017,OUT,21,,,30-11-2024,Routine Check
T07136,P007,V051,IN,91,19-03-2024,17-04-2024,17-04-2024,
T07137,P012,V057,IN,3,13-08-2024,23-08-2024,30-08-2024,
T07138,P103,V031,IN,69,06-06-2024,14-06-2024,12-06-2024,
T07139,P051,V008,OUT,19,,,03-05-2025,Routine Check
T07140,P113,V038,OUT,30,,,29-05-2025,Emergency
T07141,P067,V013,OUT,13,,,06-02-2025,Repair
T07142,P012,V028,IN,34,11-04-2024,24-04-2024,23-04-2024,
T07143,P084,V056,OUT,24,,,09-10-2024,Replacement
T07144,P076,V034,OUT,13,,,03-11-2024,Replacement
T07145,P117,V052,IN,45,26-10-2023,21-11-2023,19-11-2023,
T07146,P005,V027,IN,24,29-09-2023,28-10-2023,26-10-2023,
T07147,P068,V056,OUT,30,,,25-04-2025,Replacement
T07148,P061,V049,OUT,4,,,02-10-2024,Emergency
T07149,P109,V041,IN,90,17-06-2024,09-07-2024,09-07-2024,
T07150,P024,V039,IN,31,31-12-2023,28-01-2024,28-01-2024,
T07151,P015,V037,IN,17,13-01-2024,24-01-2024,23-01-2024,
T07152,P083,V039,OUT,38,,,08-10-2024,Routine Check
T07153,P014,V044,OUT,45,,,27-11-2024,Repair
T07154,P053,V032,IN,65,22-06-2024,11-07-2024,09-07-2024,
T07155,P075,V032,IN,9,16-01-2024,14-02-2024,13-02-2024,
T07156,P114,V008,OUT,2,,,11-12-2024,Emergency
T07157,P064,V003,OUT,2,,,03-02-2025,Emergency
T07158,P069,V049,IN,88,01-04-2024,26-04-2024,24-04-2024,
T07159,P026,V033,OUT,1,,,14-09-2024,Repair
T07160,P108,V034,OUT,49,,,11-07-2025,Replacement
T07161,P056,V014,OUT,21,,,11-08-2025,Replacement
T07162,P038,V056,IN,34,31-01-2024,24-02-2024,24-02-2024,
T07163,P002,V040,IN,25,11-06-2024,19-06-2024,28-06-2024,
T07164,P085,V051,IN,50,05-06-2024,05-07-2024,09-07-2024,
T07165,P064,V028,IN,96,13-12-2023,03-01-2024,01-01-2024,
T07166,P035,V017,OUT,3,,,14-03-2025,Routine Check
T07167,P076,V048,OUT,14,,,15-09-2024,Maintenance
T07168,P081,V012,IN,5,28-02-2024,18-03-2024,24-03-2024,
T07169,P109,V001,OUT,46,,,24-03-2025,Replacement
T07170,P080,V028,IN,80,09-04-2024,08-05-2024,06-05-2024,
T07171,P027,V011,OUT,42,,,12-03-2025,Maintenance
T07172,P077,V039,IN,85,21-03-2024,14-04-2024,14-04-2024,
T07173,P077,V002,IN,22,30-04-2024,12-05-2024,11-05-2024,
T07174,P001,V017,OUT,16,,,29-03-2025,Maintenance
T07175,P083,V039,OUT,38,,,28-03-2025,Maintenance
T07176,P104,V018,OUT,4,,,23-08-2024,Repair
T07177,P119,V014,OUT,10,,,22-11-2024,Maintenance
T07178,P111,V010,IN,81,29-05-2024,22-06-2024,22-06-2024,
T07179,P003,V001,OUT,19,,,28-04-2025,Repair
T07180,P086,V006,IN,69,10-04-2024,19-04-2024,26-04-2024,
T07181,P117,V052,IN,8,14-02-2024,28-02-2024,28-02-2024,
T07182,P031,V037,IN,8,23-04-2024,09-05-2024,08-05-2024,
T07183,P118,V014,OUT,33,,,22-09-2024,Replacement
T07184,P106,V049,OUT,31,,,24-01-2025,Routine Check
T07185,P027,V057,OUT,38,,,07-11-2024,Routine Check
T07186,P107,V018,IN,92,04-12-2023,19-12-2023,25-12-2023,
T07187,P107,V034,IN,14,20-01-2024,05-02-2024,14-02-2024,
T07188,P019,V032,IN,87,17-08-2024,28-08-2024,31-08-2024,
T07189,P036,V060,OUT,8,,,18-07-2025,Routine Check
T07190,P013,V056,OUT,32,,,09-05-2025,Replacement
T07191,P047,V056,IN,47,06-09-2023,01-10-2023,08-10-2023,
T07192,P116,V022,IN,44,23-01-2024,15-02-2024,15-02-2024,
T07193,P055,V037,IN,94,26-02-2024,25-03-2024,04-04-2024,
T07194,P039,V055,OUT,17,,,02-03-2025,Routine Check
T07195,P014,V025,OUT,43,,,01-01-2025,Replacement
T07196,P091,V053,IN,98,21-11-2023,05-12-2023,04-12-2023,
T07197,P092,V057,IN,42,19-08-2024,16-09-2024,14-09-2024,
T07198,P033,V042,IN,37,13-10-2023,31-10-2023,31-10-2023,
T07199,P043,V059,IN,4,23-03-2024,11-04-2024,18-04-2024,
T07200,P101,V023,OUT,23,,,15-04-2025,Routine Check
T07201,P111,V024,IN,43,01-05-2024,22-05-2024,22-05-2024,
T07202,P020,V043,IN,58,11-03-2024,30-03-2024,29-03-2024,
T07203,P108,V050,OUT,29,,,27-11-2024,Emergency
T07204,P048,V018,OUT,37,,,22-12-2024,Repair
T07205,P113,V019,OUT,45,,,11-09-2024,Maintenance
T07206,P066,V014,IN,58,14-07-2024,23-07-2024,02-08-2024,
T07207,P077,V031,IN,61,25-10-2023,18-11-2023,17-11-2023,
T07208,P037,V046,IN,43,31-03-2024,16-04-2024,15-04-2024,
T07209,P089,V037,OUT,47,,,26-04-2025,Emergency
T07210,P034,V058,OUT,46,,,05-10-2024,Maintenance
T07211,P017,V028,OUT,13,,,18-05-2025,Routine Check
T07212,P054,V051,OUT,42,,,10-03-2025,Emergency
T07213,P043,V010,IN,47,19-01-2024,11-02-2024,11-02-2024,
T07214,P058,V050,IN,56,27-08-2023,15-09-2023,13-09-2023,
T07215,P039,V025,IN,16,25-07-2024,24-08-2024,24-08-2024,
T07216,P087,V010,OUT,31,,,12-11-2024,Emergency
T07217,P104,V013,OUT,4,,,21-05-2025,Replacement
T07218,P089,V008,OUT,40,,,15-07-2025,Repair
T07219,P064,V007,OUT,41,,,18-10-2024,Maintenance
T07220,P037,V022,IN,47,23-08-2023,07-09-2023,06-09-2023,
T07221,P080,V023,OUT,22,,,24-05-2025,Replacement
T07222,P024,V052,OUT,8,,,17-04-2025,Emergency
T07223,P048,V014,IN,85,11-02-2024,02-03-2024,09-03-2024,
T07224,P007,V033,OUT,36,,,14-10-2024,Routine Check
T07225,P001,V049,OUT,19,,,09-02-2025,Routine Check
T07226,P065,V002,IN,54,13-08-2024,11-09-2024,16-09-2024,
T07227,P061,V006,IN,12,13-03-2024,29-03-2024,06-04-2024,
T07228,P021,V050,OUT,6,,,06-12-2024,Routine Check
T07229,P030,V038,OUT,14,,,30-10-2024,Emergency
T07230,P006,V057,OUT,50,,,24-01-2025,Routine Check
T07231,P009,V056,IN,86,29-02-2024,26-03-2024,04-04-2024,
T07232,P087,V042,OUT,2,,,01-08-2025,Maintenance
T07233,P048,V024,IN,98,27-07-2024,18-08-2024,18-08-2024,
T07234,P048,V007,IN,27,11-09-2023,21-09-2023,20-09-2023,
T07235,P005,V004,OUT,39,,,20-12-2024,Repair
T07236,P028,V046,IN,74,26-03-2024,13-04-2024,11-04-2024,
T07237,P117,V012,IN,1,12-02-2024,09-03-2024,13-03-2024,
T07238,P022,V034,OUT,42,,,21-10-2024,Maintenance
T07239,P039,V034,IN,37,28-01-2024,16-02-2024,15-02-2024,
T07240,P052,V028,OUT,16,,,28-11-2024,Replacement
T07241,P002,V048,IN,70,30-08-2023,11-09-2023,09-09-2023,
T07242,P038,V012,IN,24,22-08-2023,19-09-2023,26-09-2023,
T07243,P036,V031,OUT,10,,,15-08-2025,Emergency
T07244,P109,V018,OUT,2,,,22-06-2025,Replacement
T07245,P072,V042,OUT,12,,,13-01-2025,Repair
T07246,P106,V039,OUT,28,,,16-10-2024,Emergency
T07247,P077,V029,IN,84,07-02-2024,22-02-2024,20-02-2024,
T07248,P106,V029,OUT,19,,,11-05-2025,Replacement
T07249,P050,V020,IN,68,16-08-2024,04-09-2024,09-09-2024,
T07250,P105,V025,OUT,39,,,12-09-2024,Repair
T07251,P012,V016,OUT,21,,,09-06-2025,Replacement
T07252,P040,V026,OUT,42,,,02-06-2025,Repair
T07253,P036,V040,IN,2,30-08-2023,08-09-2023,06-09-2023,
T07254,P072,V055,IN,73,02-11-2023,02-12-2023,30-11-2023,
T07255,P054,V025,OUT,43,,,19-11-2024,Routine Check
T07256,P016,V058,IN,85,03-08-2024,25-08-2024,25-08-2024,
T07257,P086,V016,IN,99,26-07-2024,20-08-2024,23-08-2024,
T07258,P072,V025,OUT,31,,,09-10-2024,Repair
T07259,P007,V058,IN,29,28-03-2024,16-04-2024,15-04-2024,
T07260,P050,V004,OUT,43,,,30-04-2025,Maintenance
T07261,P053,V033,IN,63,01-06-2024,15-06-2024,13-06-2024,
T07262,P065,V032,OUT,16,,,18-12-2024,Maintenance
T07263,P043,V051,OUT,21,,,30-01-2025,Routine Check
T07264,P103,V044,OUT,21,,,03-01-2025,Emergency
T07265,P105,V042,OUT,43,,,17-05-2025,Replacement
T07266,P050,V033,OUT,36,,,08-07-2025,Maintenance
T07267,P046,V057,IN,44,26-04-2024,03-05-2024,06-05-2024,
T07268,P096,V041,OUT,31,,,22-04-2025,Emergency
T07269,P033,V041,OUT,39,,,20-04-2025,Replacement
T07270,P118,V027,IN,29,24-08-2023,03-09-2023,02-09-2023,
T07271,P033,V007,OUT,28,,,12-07-2025,Replacement
T07272,P033,V057,IN,33,03-05-2024,13-05-2024,12-05-2024,
T07273,P088,V006,IN,66,14-01-2024,01-02-2024,31-01-2024,
T07274,P048,V056,IN,18,13-01-2024,19-01-2024,19-01-2024,
T07275,P068,V037,IN,45,28-12-2023,23-01-2024,24-01-2024,
T07276,P048,V027,OUT,40,,,22-05-2025,Maintenance
T07277,P041,V015,IN,71,11-09-2023,26-09-2023,26-09-2023,
T07278,P117,V013,OUT,12,,,25-08-2024,Repair
T07279,P055,V058,OUT,26,,,26-02-2025,Repair
T07280,P063,V055,IN,86,21-11-2023,14-12-2023,14-12-2023,
T07281,P027,V009,OUT,13,,,11-04-2025,Routine Check
T07282,P052,V001,IN,6,20-11-2023,18-12-2023,28-12-2023,
T07283,P106,V048,IN,63,07-08-2024,13-08-2024,13-08-2024,
T07284,P011,V039,IN,68,24-03-2024,06-04-2024,04-04-2024,
T07285,P107,V038,OUT,49,,,20-12-2024,Emergency
T07286,P077,V040,OUT,1,,,18-03-2025,Replacement
T07287,P003,V031,IN,91,11-12-2023,21-12-2023,19-12-2023,
T07288,P015,V007,OUT,19,,,31-01-2025,Repair
T07289,P065,V058,OUT,12,,,14-01-2025,Maintenance
T07290,P001,V056,OUT,40,,,04-04-2025,Emergency
T07291,P115,V047,OUT,47,,,13-03-2025,Replacement
T07292,P006,V015,IN,55,06-07-2024,13-07-2024,13-07-2024,
T07293,P052,V007,IN,71,03-12-2023,26-12-2023,25-12-2023,
T07294,P059,V053,IN,15,17-09-2023,01-10-2023,05-10-2023,
T07295,P037,V003,IN,32,03-04-2024,10-04-2024,18-04-2024,
T07296,P103,V016,OUT,6,,,31-10-2024,Repair
T07297,P053,V028,OUT,22,,,10-03-2025,Emergency
T07298,P029,V012,IN,26,15-10-2023,01-11-2023,31-10-2023,
T07299,P066,V022,OUT,1,,,09-09-2024,Emergency
T07300,P059,V017,IN,42,05-08-2024,20-08-2024,19-08-2024,
T07301,P115,V009,OUT,3,,,05-05-2025,Repair
T07302,P115,V041,OUT,30,,,13-07-2025,Maintenance
T07303,P093,V030,IN,41,30-05-2024,07-06-2024,06-06-2024,
T07304,P063,V036,OUT,3,,,25-05-2025,Emergency
T07305,P060,V021,IN,10,14-08-2024,12-09-2024,12-09-2024,
T07306,P067,V045,IN,12,24-12-2023,10-01-2024,08-01-2024,
T07307,P024,V052,IN,31,13-07-2024,29-07-2024,29-07-2024,
T07308,P090,V049,IN,30,29-04-2024,04-05-2024,03-05-2024,
T07309,P037,V034,OUT,47,,,15-05-2025,Routine Check
T07310,P112,V006,OUT,27,,,01-11-2024,Replacement
T07311,P008,V053,OUT,28,,,22-08-2024,Routine Check
T07312,P019,V013,OUT,7,,,28-03-2025,Routine Check
T07313,P019,V003,IN,35,25-03-2024,04-04-2024,03-04-2024,
T07314,P068,V048,OUT,21,,,14-08-2025,Replacement
T07315,P004,V037,IN,19,11-03-2024,08-04-2024,08-04-2024,
T07316,P091,V021,IN,40,28-04-2024,20-05-2024,19-05-2024,
T07317,P078,V004,IN,29,17-01-2024,28-01-2024,27-01-2024,
T07318,P054,V015,IN,26,17-03-2024,15-04-2024,14-04-2024,
T07319,P099,V046,OUT,24,,,08-03-2025,Replacement
T07320,P090,V030,IN,7,15-04-2024,20-04-2024,18-04-2024,
T07321,P052,V008,OUT,49,,,27-11-2024,Replacement
T07322,P119,V029,IN,58,05-05-2024,11-05-2024,11-05-2024,
T07323,P060,V051,IN,2,09-05-2024,06-06-2024,06-06-2024,
T07324,P024,V053,IN,44,12-12-2023,08-01-2024,06-01-2024,
T07325,P116,V036,IN,88,03-01-2024,02-02-2024,02-02-2024,
T07326,P058,V006,OUT,41,,,27-12-2024,Routine Check
T07327,P068,V025,OUT,7,,,07-03-2025,Emergency
T07328,P057,V039,OUT,24,,,22-03-2025,Maintenance
T07329,P013,V039,OUT,32,,,04-12-2024,Repair
T07330,P098,V002,IN,90,30-12-2023,06-01-2024,12-01-2024,
T07331,P106,V058,OUT,38,,,07-03-2025,Maintenance
T07332,P099,V039,OUT,35,,,19-08-2025,Repair
T07333,P084,V046,IN,10,15-09-2023,05-10-2023,04-10-2023,
T07334,P064,V042,OUT,2,,,26-05-2025,Routine Check
T07335,P039,V047,OUT,3,,,23-09-2024,Emergency
T07336,P092,V046,OUT,40,,,15-09-2024,Replacement
T07337,P020,V053,OUT,47,,,06-09-2024,Replacement
T07338,P108,V060,IN,48,22-09-2023,11-10-2023,10-10-2023,
T07339,P048,V056,OUT,0,,,26-10-2024,Routine Check
T07340,P024,V026,OUT,1,,,11-07-2025,Emergency
T07341,P019,V028,OUT,42,,,02-09-2024,Repair
T07342,P075,V008,OUT,42,,,22-11-2024,Repair
T07343,P098,V002,OUT,8,,,26-12-2024,Emergency
T07344,P072,V008,IN,56,09-03-2024,30-03-2024,31-03-2024,
T07345,P078,V002,IN,29,13-05-2024,31-05-2024,10-06-2024,
T07346,P036,V038,IN,74,15-02-2024,20-02-2024,22-02-2024,
T07347,P007,V004,OUT,13,,,25-09-2024,Repair
T07348,P052,V045,OUT,43,,,02-11-2024,Repair
T07349,P119,V023,IN,86,24-08-2023,19-09-2023,27-09-2023,
T07350,P063,V053,OUT,32,,,08-10-2024,Maintenance
T07351,P086,V018,IN,76,28-01-2024,16-02-2024,15-02-2024,
T07352,P013,V057,IN,14,27-01-2024,19-02-2024,17-02-2024,
T07353,P056,V020,OUT,2,,,06-11-2024,Emergency
T07354,P082,V013,OUT,20,,,28-11-2024,Routine Check
T07355,P090,V025,OUT,36,,,17-02-2025,Maintenance
T07356,P005,V010,IN,46,08-09-2023,16-09-2023,22-09-2023,
T07357,P110,V016,OUT,47,,,10-06-2025,Routine Check
T07358,P037,V052,OUT,47,,,27-09-2024,Routine Check
T07359,P006,V023,IN,7,07-11-2023,27-11-2023,26-11-2023,
T07360,P035,V048,OUT,46,,,26-01-2025,Routine Check
T07361,P061,V041,OUT,12,,,28-11-2024,Replacement
T07362,P017,V036,IN,94,31-10-2023,08-11-2023,07-11-2023,
T07363,P058,V033,OUT,18,,,03-05-2025,Emergency
T07364,P031,V039,OUT,24,,,16-10-2024,Routine Check
T07365,P071,V042,OUT,20,,,10-06-2025,Repair
T07366,P050,V024,IN,78,04-08-2024,27-08-2024,27-08-2024,
T07367,P019,V023,IN,99,16-02-2024,22-02-2024,03-03-2024,
T07368,P090,V004,IN,49,23-08-2023,05-09-2023,03-09-2023,
T07369,P049,V010,IN,63,18-01-2024,26-01-2024,05-02-2024,
T07370,P074,V038,OUT,12,,,14-04-2025,Repair
T07371,P087,V016,OUT,2,,,29-08-2024,Repair
T07372,P098,V016,IN,72,24-10-2023,13-11-2023,13-11-2023,
T07373,P051,V042,OUT,34,,,23-09-2024,Repair
T07374,P030,V024,OUT,15,,,11-07-2025,Replacement
T07375,P055,V012,OUT,44,,,19-09-2024,Repair
T07376,P077,V009,IN,87,08-07-2024,21-07-2024,29-07-2024,
T07377,P065,V031,OUT,8,,,08-08-2025,Maintenance
T07378,P021,V036,IN,52,24-02-2024,18-03-2024,28-03-2024,
T07379,P096,V019,IN,48,24-12-2023,01-01-2024,30-12-2023,
T07380,P017,V052,IN,18,10-04-2024,03-05-2024,02-05-2024,
T07381,P056,V033,OUT,21,,,25-10-2024,Maintenance
T07382,P084,V037,IN,36,24-08-2023,19-09-2023,18-09-2023,
T07383,P098,V054,OUT,41,,,13-07-2025,Maintenance
T07384,P062,V021,OUT,44,,,28-02-2025,Emergency
T07385,P109,V050,OUT,36,,,04-10-2024,Maintenance
T07386,P027,V020,OUT,5,,,07-08-2025,Repair
T07387,P039,V014,OUT,41,,,03-07-2025,Replacement
T07388,P032,V023,IN,65,18-12-2023,14-01-2024,12-01-2024,
T07389,P046,V032,OUT,2,,,20-09-2024,Routine Check
T07390,P059,V058,IN,21,13-09-2023,19-09-2023,28-09-2023,
T07391,P101,V047,IN,25,17-05-2024,03-06-2024,02-06-2024,
T07392,P046,V042,OUT,27,,,23-12-2024,Repair
T07393,P026,V013,OUT,37,,,29-05-2025,Maintenance
T07394,P049,V035,OUT,29,,,26-02-2025,Maintenance
T07395,P003,V021,OUT,26,,,14-06-2025,Routine Check
T07396,P100,V015,OUT,37,,,19-06-2025,Replacement
T07397,P014,V052,OUT,4,,,14-12-2024,Maintenance
T07398,P019,V020,IN,63,17-10-2023,15-11-2023,23-11-2023,
T07399,P025,V040,OUT,22,,,24-01-2025,Replacement
T07400,P118,V008,IN,1,08-05-2024,16-05-2024,18-05-2024,
T07401,P115,V040,OUT,40,,,30-10-2024,Maintenance
T07402,P098,V010,IN,81,06-12-2023,29-12-2023,28-12-2023,
T07403,P068,V014,OUT,20,,,20-12-2024,Routine Check
T07404,P012,V007,IN,42,03-03-2024,30-03-2024,03-04-2024,
T07405,P048,V030,OUT,25,,,11-09-2024,Maintenance
T07406,P108,V056,IN,53,30-04-2024,14-05-2024,17-05-2024,
T07407,P039,V012,OUT,21,,,25-05-2025,Replacement
T07408,P021,V027,OUT,0,,,03-07-2025,Repair
T07409,P030,V054,IN,44,19-07-2024,15-08-2024,14-08-2024,
T07410,P085,V010,IN,32,06-12-2023,29-12-2023,28-12-2023,
T07411,P057,V049,IN,32,14-10-2023,09-11-2023,08-11-2023,
T07412,P117,V025,OUT,4,,,27-09-2024,Routine Check
T07413,P119,V054,OUT,17,,,12-12-2024,Emergency
T07414,P085,V047,IN,7,31-03-2024,18-04-2024,18-04-2024,
T07415,P057,V004,IN,74,26-03-2024,24-04-2024,23-04-2024,
T07416,P018,V022,IN,10,10-08-2024,23-08-2024,25-08-2024,
T07417,P117,V001,IN,22,17-07-2024,27-07-2024,27-07-2024,
T07418,P052,V022,OUT,4,,,27-02-2025,Emergency
T07419,P078,V058,IN,44,13-08-2024,31-08-2024,31-08-2024,
T07420,P016,V018,OUT,12,,,16-03-2025,Repair
T07421,P051,V028,IN,47,30-09-2023,28-10-2023,31-10-2023,
T07422,P103,V039,OUT,4,,,20-05-2025,Replacement
T07423,P098,V045,OUT,20,,,22-08-2024,Routine Check
T07424,P083,V029,IN,79,13-03-2024,21-03-2024,19-03-2024,
T07425,P022,V036,OUT,36,,,16-12-2024,Maintenance
T07426,P095,V012,OUT,19,,,06-09-2024,Routine Check
T07427,P011,V011,IN,75,28-08-2023,05-09-2023,07-09-2023,
T07428,P074,V011,OUT,37,,,11-10-2024,Routine Check
T07429,P015,V033,OUT,19,,,19-10-2024,Maintenance
T07430,P097,V001,OUT,5,,,11-12-2024,Repair
T07431,P091,V045,OUT,25,,,13-11-2024,Routine Check
T07432,P016,V038,IN,37,05-08-2024,15-08-2024,15-08-2024,
T07433,P016,V058,IN,21,08-01-2024,04-02-2024,03-02-2024,
T07434,P006,V057,OUT,10,,,04-05-2025,Maintenance
T07435,P040,V045,OUT,28,,,12-02-2025,Routine Check
T07436,P047,V026,OUT,40,,,14-04-2025,Replacement
T07437,P070,V045,IN,19,26-08-2023,14-09-2023,12-09-2023,
T07438,P085,V016,IN,50,03-06-2024,22-06-2024,28-06-2024,
T07439,P054,V059,IN,40,09-07-2024,22-07-2024,01-08-2024,
T07440,P041,V059,IN,25,06-11-2023,06-12-2023,06-12-2023,
T07441,P013,V058,IN,13,21-10-2023,01-11-2023,31-10-2023,
T07442,P014,V014,IN,46,19-10-2023,05-11-2023,14-11-2023,
T07443,P031,V057,IN,38,28-12-2023,07-01-2024,08-01-2024,
T07444,P113,V010,IN,93,28-08-2023,25-09-2023,02-10-2023,
T07445,P062,V026,IN,11,16-12-2023,10-01-2024,10-01-2024,
T07446,P041,V009,IN,32,31-12-2023,29-01-2024,01-02-2024,
T07447,P055,V035,IN,57,31-03-2024,30-04-2024,29-04-2024,
T07448,P004,V025,OUT,20,,,06-07-2025,Repair
T07449,P082,V042,IN,85,07-06-2024,03-07-2024,01-07-2024,
T07450,P091,V041,OUT,27,,,14-12-2024,Emergency
T07451,P007,V020,OUT,35,,,15-12-2024,Emergency
T07452,P018,V056,OUT,5,,,07-02-2025,Maintenance
T07453,P044,V042,OUT,11,,,04-01-2025,Replacement
T07454,P031,V002,IN,28,28-12-2023,24-01-2024,23-01-2024,
T07455,P089,V002,IN,87,26-11-2023,26-12-2023,03-01-2024,
T07456,P103,V019,IN,60,01-10-2023,31-10-2023,06-11-2023,
T07457,P056,V012,OUT,22,,,22-05-2025,Replacement
T07458,P096,V028,IN,86,07-04-2024,29-04-2024,29-04-2024,
T07459,P109,V032,IN,56,30-09-2023,29-10-2023,02-11-2023,
T07460,P024,V045,OUT,14,,,18-06-2025,Routine Check
T07461,P071,V052,IN,22,01-12-2023,31-12-2023,10-01-2024,
T07462,P049,V059,IN,83,08-12-2023,19-12-2023,22-12-2023,
T07463,P084,V036,OUT,27,,,07-12-2024,Routine Check
T07464,P114,V031,IN,95,22-07-2024,28-07-2024,26-07-2024,
T07465,P116,V023,IN,59,26-04-2024,25-05-2024,27-05-2024,
T07466,P031,V038,OUT,5,,,01-11-2024,Maintenance
T07467,P075,V044,OUT,38,,,31-05-2025,Repair
